fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-03-16,DL,DL_CODESHARE,DL,6240,G7,N331CA,6240,11433,DTW,"Detroit, MI",15016,STL,"St. Louis, MO",2050,2042,-8,18,2100,2114,5,2134,2119,-15,0,,0,N,104,97,74,1,440,,,,,,,,,
2018-12-25,AS,AS,AS,630,AS,N533AS,630,14747,SEA,"Seattle, WA",14908,SNA,"Santa Ana, CA",1550,1547,-3,16,1603,1803,5,1832,1808,-24,0,,0,N,162,141,120,1,978,,,,,,,,,
2018-04-04,AA,AA,AA,867,AA,N179UW,867,11298,DFW,"Dallas/Fort Worth, TX",10721,BOS,"Boston, MA",1025,1028,3,19,1047,1437,6,1507,1443,-24,0,,0,N,222,195,170,1,1562,,,,,,,,,
2019-12-04,WN,WN,WN,2580,WN,N7860A,2580,14683,SAT,"San Antonio, TX",11259,DAL,"Dallas, TX",1325,1402,37,6,1408,1457,4,1430,1501,31,0,,0,N,65,59,49,1,247,19,0,0,0,12,,,,
2019-08-06,DL,DL_CODESHARE,DL,4307,OO,N447SW,4307,14869,SLC,"Salt Lake City, UT",11109,COS,"Colorado Springs, CO",2015,2010,-5,25,2035,2144,6,2158,2150,-8,0,,0,N,103,100,69,1,411,,,,,,,,,
2019-05-10,DL,DL_CODESHARE,DL,4643,OO,N253SY,4643,12954,LGB,"Long Beach, CA",14869,SLC,"Salt Lake City, UT",725,722,-3,14,736,1006,7,1023,1013,-10,0,,0,N,118,111,90,1,588,,,,,,,,,
2018-06-27,AA,AA,AA,2423,AA,N982NN,2423,12478,JFK,"New York, NY",11298,DFW,"Dallas/Fort Worth, TX",1805,1812,7,21,1833,2039,14,2111,2053,-18,0,,0,N,246,221,186,1,1391,,,,,,,,,
2019-03-26,DL,DL_CODESHARE,DL,5219,9E,N924XJ,5219,11298,DFW,"Dallas/Fort Worth, TX",12478,JFK,"New York, NY",800,801,1,15,816,1216,9,1231,1225,-6,0,,0,N,211,204,180,1,1391,,,,,,,,,
2018-07-24,AS,AS_CODESHARE,AS,2284,QX,N634QX,2284,14747,SEA,"Seattle, WA",11648,FCA,"Kalispell, MT",2130,2125,-5,15,2140,2334,4,2355,2338,-17,0,,0,N,85,73,54,1,379,,,,,,,,,
2019-06-18,NK,NK,NK,425,NK,N692NK,425,13930,ORD,"Chicago, IL",11697,FLL,"Fort Lauderdale, FL",1620,1619,-1,21,1640,2015,20,2031,2035,4,0,,0,N,191,196,155,1,1182,,,,,,,,,
2019-04-06,WN,WN,WN,5484,WN,N8681M,5484,14107,PHX,"Phoenix, AZ",15016,STL,"St. Louis, MO",1855,1850,-5,13,1903,2335,2,2345,2337,-8,0,,0,N,170,167,152,1,1262,,,,,,,,,
2019-12-16,UA,UA_CODESHARE,UA,5049,OO,N926SW,5049,13930,ORD,"Chicago, IL",11823,FWA,"Fort Wayne, IN",2105,2102,-3,20,2122,2256,21,2309,2317,8,0,,0,N,64,75,34,1,157,,,,,,,,,
2019-03-06,AA,AA_CODESHARE,AA,5442,OH,N589NN,5442,11042,CLE,"Cleveland, OH",11057,CLT,"Charlotte, NC",2000,1953,-7,10,2003,2115,14,2145,2129,-16,0,,0,N,105,96,72,1,430,,,,,,,,,
2019-12-06,AS,AS,AS,238,AS,N298AK,238,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",700,657,-3,23,720,1119,20,1135,1139,4,0,,0,N,215,222,179,1,1448,,,,,,,,,
2019-10-27,DL,DL,DL,659,DL,N880DN,659,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",751,748,-3,41,829,1041,6,1040,1047,7,0,,0,N,169,179,132,1,954,,,,,,,,,
2019-05-12,AS,AS,AS,788,AS,N253AK,788,14747,SEA,"Seattle, WA",13495,MSY,"New Orleans, LA",950,958,8,24,1022,1628,6,1630,1634,4,0,,0,N,280,276,246,1,2086,,,,,,,,,
2018-08-08,AA,AA_CODESHARE,AA,2958,OO,N702SK,2958,11695,FLG,"Flagstaff, AZ",14107,PHX,"Phoenix, AZ",1814,2116,182,15,2131,2201,5,1918,2206,168,0,,0,N,64,50,30,1,119,0,0,168,0,0,1809.0,98,98,
2018-07-20,DL,DL,DL,2051,DL,N3741S,2051,12889,LAS,"Las Vegas, NV",13487,MSP,"Minneapolis, MN",1615,1613,-2,15,1628,2104,4,2119,2108,-11,0,,0,N,184,175,156,1,1299,,,,,,,,,
2019-03-25,WN,WN,WN,818,WN,N799SW,818,13204,MCO,"Orlando, FL",14683,SAT,"San Antonio, TX",2035,2305,150,12,2317,54,3,2240,57,137,0,,0,N,185,172,157,1,1041,3,0,0,0,134,,,,
2018-02-28,DL,DL,DL,2336,DL,N679DA,2336,14635,RSW,"Fort Myers, FL",10397,ATL,"Atlanta, GA",730,728,-2,12,740,901,10,918,911,-7,0,,0,N,108,103,81,1,515,,,,,,,,,
2019-03-18,AA,AA_CODESHARE,AA,3977,MQ,N536EA,3977,13930,ORD,"Chicago, IL",10257,ALB,"Albany, NY",924,918,-6,16,934,1208,3,1220,1211,-9,0,,0,N,116,113,94,1,723,,,,,,,,,
2019-12-11,AA,AA_CODESHARE,AA,3675,MQ,N678AE,3675,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",1345,1456,71,19,1515,1658,6,1600,1704,64,0,,0,N,75,68,43,1,264,3,0,0,0,61,,,,
2018-05-28,DL,DL,DL,1906,DL,N978DL,1906,10821,BWI,"Baltimore, MD",11433,DTW,"Detroit, MI",1728,1722,-6,11,1733,1835,7,1904,1842,-22,0,,0,N,96,80,62,1,409,,,,,,,,,
2019-08-09,AA,AA_CODESHARE,AA,5045,OH,N577NN,5045,11057,CLT,"Charlotte, NC",13931,ORF,"Norfolk, VA",739,736,-3,27,803,850,2,852,852,0,0,,0,N,73,76,47,1,290,,,,,,,,,
2018-10-26,AA,AA,AA,1951,AA,N816AW,1951,14107,PHX,"Phoenix, AZ",13871,OMA,"Omaha, NE",1857,1930,33,13,1943,2359,5,2328,4,36,0,,0,N,151,154,136,1,1037,6,0,3,0,27,,,,
2019-11-09,AA,AA,AA,440,AA,N583UW,440,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",1800,1755,-5,14,1809,1946,7,2023,1953,-30,0,,0,N,263,238,217,1,1587,,,,,,,,,
2018-03-15,B6,B6,B6,2580,B6,N298JB,2580,11618,EWR,"Newark, NJ",10721,BOS,"Boston, MA",1741,1852,71,29,1921,2000,13,1900,2013,73,0,,0,N,79,81,39,1,200,10,0,2,0,61,,,,
2018-09-11,DL,DL_CODESHARE,DL,4806,OO,N914EV,4806,13184,MBS,"Saginaw/Bay City/Midland, MI",13487,MSP,"Minneapolis, MN",730,729,-1,14,743,758,8,808,806,-2,0,,0,N,98,97,75,1,463,,,,,,,,,
2019-04-14,AA,AA_CODESHARE,AA,5214,OH,N584NN,5214,11996,GSP,"Greer, SC",11057,CLT,"Charlotte, NC",1236,1227,-9,21,1248,1318,19,1340,1337,-3,0,,0,N,64,70,30,1,75,,,,,,,,,
2019-10-16,NK,NK,NK,191,NK,N601NK,191,11433,DTW,"Detroit, MI",13487,MSP,"Minneapolis, MN",1453,1447,-6,10,1457,1522,4,1544,1526,-18,0,,0,N,111,99,85,1,528,,,,,,,,,
2019-03-13,UA,UA_CODESHARE,UA,4339,EV,N16987,4339,11618,EWR,"Newark, NJ",10792,BUF,"Buffalo, NY",935,929,-6,45,1014,1106,4,1115,1110,-5,0,,0,N,100,101,52,1,282,,,,,,,,,
2018-03-04,AA,AA_CODESHARE,AA,4677,YX,N402YX,4677,13303,MIA,"Miami, FL",14122,PIT,"Pittsburgh, PA",1930,2004,34,17,2021,2250,4,2217,2254,37,0,,0,N,167,170,149,1,1013,34,0,3,0,0,,,,
2018-09-22,AA,AA_CODESHARE,AA,5620,OH,N253PS,5620,15412,TYS,"Knoxville, TN",14100,PHL,"Philadelphia, PA",536,527,-9,11,538,701,2,730,703,-27,0,,0,N,114,96,83,1,554,,,,,,,,,
2019-09-21,AA,AA_CODESHARE,AA,3038,OO,N705SK,3038,10561,BFL,"Bakersfield, CA",14107,PHX,"Phoenix, AZ",600,603,3,13,616,715,5,735,720,-15,0,,0,N,95,77,59,1,425,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,5730,OO,N969SW,5730,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",1325,1323,-2,33,1356,1442,18,1446,1500,14,0,,0,N,81,97,46,1,258,,,,,,,,,
2019-04-01,UA,UA_CODESHARE,UA,3686,YX,N862RW,3686,11618,EWR,"Newark, NJ",14576,ROC,"Rochester, NY",1800,1757,-3,33,1830,1920,8,1923,1928,5,0,,0,N,83,91,50,1,246,,,,,,,,,
2019-05-13,AA,AA,AA,2672,AA,N576UW,2672,11292,DEN,"Denver, CO",14100,PHL,"Philadelphia, PA",540,558,18,22,620,1124,12,1113,1136,23,0,,0,N,213,218,184,1,1558,0,0,23,0,0,,,,
2019-02-24,AA,AA_CODESHARE,AA,4656,YX,N137HQ,4656,10868,CAE,"Columbia, SC",11057,CLT,"Charlotte, NC",1258,1257,-1,12,1309,1341,11,1401,1352,-9,0,,0,N,63,55,32,1,88,,,,,,,,,
2018-09-12,DL,DL,DL,1069,DL,N906DL,1069,11066,CMH,"Columbus, OH",10397,ATL,"Atlanta, GA",1026,1019,-7,12,1031,1140,9,1159,1149,-10,0,,0,N,93,90,69,1,447,,,,,,,,,
2019-06-23,DL,DL,DL,1698,DL,N899AT,1698,10620,BIL,"Billings, MT",14869,SLC,"Salt Lake City, UT",600,556,-4,12,608,659,5,719,704,-15,0,,0,N,79,68,51,1,387,,,,,,,,,
2019-02-24,NK,NK,NK,604,NK,N622NK,604,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",715,723,8,16,739,949,9,1018,958,-20,0,,0,N,183,155,130,1,1076,,,,,,,,,
2018-12-18,B6,B6,B6,566,B6,N584JB,566,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",2140,2154,14,13,2207,2342,7,2350,2349,-1,0,,0,N,190,175,155,1,1182,,,,,,,,,
2019-09-18,DL,DL,DL,1822,DL,N917DU,1822,13495,MSY,"New Orleans, LA",12892,LAX,"Los Angeles, CA",1859,1855,-4,10,1905,2041,9,2100,2050,-10,0,,0,N,241,235,216,1,1670,,,,,,,,,
2018-10-11,B6,B6,B6,1179,B6,N637JB,1179,12889,LAS,"Las Vegas, NV",12954,LGB,"Long Beach, CA",1056,1052,-4,10,1102,1147,6,1204,1153,-11,0,,0,N,68,61,45,1,231,,,,,,,,,
2018-06-10,DL,DL,DL,2571,DL,N823DX,2571,12478,JFK,"New York, NY",14843,SJU,"San Juan, PR",1155,1155,0,29,1224,1533,4,1544,1537,-7,0,,0,N,229,222,189,1,1598,,,,,,,,,
2018-12-10,WN,WN,WN,769,WN,N755SA,769,11697,FLL,"Fort Lauderdale, FL",10821,BWI,"Baltimore, MD",840,835,-5,22,857,1048,4,1110,1052,-18,0,,0,N,150,137,111,1,925,,,,,,,,,
2018-11-29,DL,DL,DL,1224,DL,N983AT,1224,13198,MCI,"Kansas City, MO",13487,MSP,"Minneapolis, MN",1129,1121,-8,11,1132,1234,4,1305,1238,-27,0,,0,N,96,77,62,1,393,,,,,,,,,
2018-02-12,WN,WN,WN,2110,WN,N8325D,2110,13495,MSY,"New Orleans, LA",11292,DEN,"Denver, CO",1900,1906,6,8,1914,2040,9,2055,2049,-6,0,,0,N,175,163,146,1,1062,,,,,,,,,
2018-08-27,UA,UA_CODESHARE,UA,3791,ZW,N460AW,3791,10469,AZO,"Kalamazoo, MI",13930,ORD,"Chicago, IL",1350,1335,-15,12,1347,1318,7,1350,1325,-25,0,,0,N,60,50,31,1,122,,,,,,,,,
2019-03-29,DL,DL,DL,2991,DL,N913DU,2991,14869,SLC,"Salt Lake City, UT",11884,GEG,"Spokane, WA",2221,2220,-1,11,2231,2249,4,2309,2253,-16,0,,0,N,108,93,78,1,546,,,,,,,,,
2019-12-22,AA,AA,AA,2874,AA,N821AW,2874,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",1048,1047,-1,12,1059,1215,5,1234,1220,-14,0,,0,N,106,93,76,1,507,,,,,,,,,
2019-05-08,B6,B6,B6,802,B6,N547JB,802,14869,SLC,"Salt Lake City, UT",13204,MCO,"Orlando, FL",2158,2158,0,16,2214,428,4,418,432,14,0,,0,N,260,274,254,1,1931,,,,,,,,,
2019-01-13,AA,AA_CODESHARE,AA,3980,MQ,N820AE,3980,11140,CRP,"Corpus Christi, TX",11298,DFW,"Dallas/Fort Worth, TX",1036,1030,-6,9,1039,1137,8,1204,1145,-19,0,,0,N,88,75,58,1,354,,,,,,,,,
2018-07-09,UA,UA_CODESHARE,UA,4385,EV,N14542,4385,12915,LCH,"Lake Charles, LA",12266,IAH,"Houston, TX",1755,1750,-5,8,1758,1825,5,1846,1830,-16,0,,0,N,51,40,27,1,127,,,,,,,,,
2018-03-28,UA,UA_CODESHARE,UA,3430,YX,N725YX,3430,11618,EWR,"Newark, NJ",14492,RDU,"Raleigh/Durham, NC",945,944,-1,51,1035,1143,5,1132,1148,16,0,,0,N,107,124,68,1,416,0,0,16,0,0,,,,
2018-09-15,AA,AA_CODESHARE,AA,4766,YX,N402YX,4766,11278,DCA,"Washington, DC",11066,CMH,"Columbus, OH",1300,1252,-8,19,1311,1403,5,1423,1408,-15,0,,0,N,83,76,52,1,323,,,,,,,,,
2019-11-12,DL,DL,DL,815,DL,N963DN,815,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",941,1020,39,11,1031,1129,6,1100,1135,35,0,,0,N,199,195,178,1,1282,2,0,0,0,33,,,,
2019-10-23,WN,WN,WN,1713,WN,N292WN,1713,14908,SNA,"Santa Ana, CA",14107,PHX,"Phoenix, AZ",1420,1426,6,6,1432,1526,7,1535,1533,-2,0,,0,N,75,67,54,1,338,,,,,,,,,
2018-03-11,AA,AA_CODESHARE,AA,3719,MQ,N684JW,3719,11433,DTW,"Detroit, MI",12953,LGA,"New York, NY",910,907,-3,15,922,1040,5,1105,1045,-20,0,,0,N,115,98,78,1,502,,,,,,,,,
2019-11-27,NK,NK,NK,929,NK,N905NK,929,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL",1614,1638,24,13,1651,1953,7,2002,2000,-2,0,,0,N,168,142,122,1,1005,,,,,,,,,
2019-11-08,DL,DL,DL,1966,DL,N333DX,1966,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",700,700,0,20,720,946,6,1012,952,-20,0,,0,N,132,112,86,1,731,,,,,,,,,
2019-03-22,WN,WN,WN,2194,WN,,2194,11259,DAL,"Dallas, TX",14107,PHX,"Phoenix, AZ",1050,,,,,,,1125,,,1,A,0,N,155,,,1,879,,,,,,,,,
2019-09-30,AA,AA_CODESHARE,AA,4045,MQ,N605KS,4045,11274,DBQ,"Dubuque, IA",13930,ORD,"Chicago, IL",1630,1652,22,16,1708,1745,12,1734,1757,23,0,,0,N,64,65,37,1,147,5,0,1,0,17,,,,
2018-04-02,UA,UA_CODESHARE,UA,5368,OO,N206SY,5368,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",1645,1641,-4,23,1704,1819,14,1834,1833,-1,0,,0,N,109,112,75,1,409,,,,,,,,,
2019-12-26,WN,WN,WN,3236,WN,N8560Z,3236,13204,MCO,"Orlando, FL",10529,BDL,"Hartford, CT",730,728,-2,13,741,954,7,1005,1001,-4,0,,0,N,155,153,133,1,1050,,,,,,,,,
2018-12-14,F9,F9,F9,801,F9,N721FR,801,13244,MEM,"Memphis, TN",11292,DEN,"Denver, CO",1809,1942,93,11,1953,2051,17,1956,2108,72,0,,0,N,167,146,118,1,872,0,0,0,0,72,,,,
2019-01-28,DL,DL_CODESHARE,DL,5791,CP,N613CZ,5791,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",1731,,,,,,,1919,,,1,A,0,N,108,,,1,373,,,,,,,,,
2019-07-18,UA,UA_CODESHARE,UA,6298,YV,N88326,6298,11423,DSM,"Des Moines, IA",12266,IAH,"Houston, TX",1810,1803,-7,11,1814,2008,13,2031,2021,-10,0,,0,N,141,138,114,1,802,,,,,,,,,
2019-09-11,AA,AA_CODESHARE,AA,5793,YV,N921FJ,5793,11540,ELP,"El Paso, TX",11298,DFW,"Dallas/Fort Worth, TX",850,842,-8,15,857,1115,10,1136,1125,-11,0,,0,N,106,103,78,1,551,,,,,,,,,
2018-08-25,UA,UA_CODESHARE,UA,5920,OO,N957SW,5920,14771,SFO,"San Francisco, CA",10800,BUR,"Burbank, CA",725,1202,277,35,1237,1330,5,844,1335,291,0,,0,N,79,93,53,1,326,243,0,14,0,34,844.0,41,41,
2019-12-19,AA,AA_CODESHARE,AA,3589,MQ,N623AE,3589,13290,MHK,"Manhattan/Ft. Riley, KS",13930,ORD,"Chicago, IL",1546,1537,-9,9,1546,1708,11,1734,1719,-15,0,,0,N,108,102,82,1,501,,,,,,,,,
2019-10-24,DL,DL_CODESHARE,DL,4330,OO,N452SW,4330,11433,DTW,"Detroit, MI",13459,MQT,"Marquette, MI",1600,1606,6,16,1622,1727,4,1733,1731,-2,0,,0,N,93,85,65,1,349,,,,,,,,,
2019-12-15,DL,DL,DL,2559,DL,N384DN,2559,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1825,1822,-3,13,1835,1933,5,1950,1938,-12,0,,0,N,85,76,58,1,356,,,,,,,,,
2018-09-08,AA,AA,AA,2498,AA,N157AA,2498,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",630,627,-3,16,643,1017,25,1033,1042,9,0,,0,N,183,195,154,1,1197,,,,,,,,,
2019-05-26,AA,AA,AA,249,AA,N155NN,249,11298,DFW,"Dallas/Fort Worth, TX",14683,SAT,"San Antonio, TX",1426,1427,1,13,1440,1519,3,1532,1522,-10,0,,0,N,66,55,39,1,247,,,,,,,,,
2019-06-09,WN,WN,WN,3627,WN,N7833A,3627,14893,SMF,"Sacramento, CA",14869,SLC,"Salt Lake City, UT",1800,2056,176,12,2108,2317,6,2030,2323,173,0,,0,N,90,87,69,1,532,8,0,0,0,165,,,,
2018-09-30,DL,DL_CODESHARE,DL,3335,9E,N8837B,3335,13487,MSP,"Minneapolis, MN",11203,CWA,"Mosinee, WI",1431,1426,-5,9,1435,1508,6,1528,1514,-14,0,,0,N,57,48,33,1,175,,,,,,,,,
2019-02-24,DL,DL_CODESHARE,DL,3479,9E,N936XJ,3479,11433,DTW,"Detroit, MI",14122,PIT,"Pittsburgh, PA",1210,1241,31,41,1322,1405,8,1328,1413,45,0,,0,N,78,92,43,1,201,31,0,14,0,0,,,,
2019-05-25,AS,AS_CODESHARE,AS,2149,QX,N426QX,2149,11470,EAT,"Wenatchee, WA",14747,SEA,"Seattle, WA",555,546,-9,13,559,627,6,640,633,-7,0,,0,N,45,47,28,1,99,,,,,,,,,
2018-12-05,AA,AA,AA,1267,AA,N941AN,1267,11057,CLT,"Charlotte, NC",12478,JFK,"New York, NY",2002,2002,0,32,2034,2151,13,2159,2204,5,0,,0,N,117,122,77,1,541,,,,,,,,,
2018-12-01,AA,AA,AA,594,AA,N917UY,594,14100,PHL,"Philadelphia, PA",14771,SFO,"San Francisco, CA",1105,1101,-4,13,1114,1355,3,1427,1358,-29,0,,0,N,382,357,341,1,2521,,,,,,,,,
2018-02-08,AA,AA_CODESHARE,AA,5914,YV,N913FJ,5914,11823,FWA,"Fort Wayne, IN",11298,DFW,"Dallas/Fort Worth, TX",1610,1628,18,10,1638,1745,10,1751,1755,4,0,,0,N,161,147,127,1,859,,,,,,,,,
2018-08-21,AA,AA_CODESHARE,AA,3553,MQ,N261NN,3553,13930,ORD,"Chicago, IL",10821,BWI,"Baltimore, MD",1155,1152,-3,22,1214,1443,8,1455,1451,-4,0,,0,N,120,119,89,1,622,,,,,,,,,
2018-03-30,WN,WN,WN,495,WN,N283WN,495,13198,MCI,"Kansas City, MO",13232,MDW,"Chicago, IL",2235,2233,-2,9,2242,2338,4,2350,2342,-8,0,,0,N,75,69,56,1,405,,,,,,,,,
2019-01-15,UA,UA,UA,261,UA,N67501,261,12892,LAX,"Los Angeles, CA",13204,MCO,"Orlando, FL",1056,1050,-6,27,1117,1814,5,1837,1819,-18,0,,0,N,281,269,237,1,2218,,,,,,,,,
2018-02-23,UA,UA_CODESHARE,UA,5057,OO,N963SW,5057,12892,LAX,"Los Angeles, CA",14689,SBA,"Santa Barbara, CA",810,754,-16,24,818,840,4,905,844,-21,0,,0,N,55,50,22,1,89,,,,,,,,,
2019-07-17,UA,UA,UA,350,UA,N440UA,350,14492,RDU,"Raleigh/Durham, NC",13930,ORD,"Chicago, IL",1715,1805,50,70,1915,2002,14,1840,2016,96,0,,0,N,145,191,107,1,646,0,0,96,0,0,,,,
2018-12-23,WN,WN,WN,4294,WN,N8682B,4294,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",1020,1032,12,42,1114,1749,8,1740,1757,17,0,,0,N,260,265,215,1,1947,12,0,5,0,0,,,,
2018-10-31,UA,UA,UA,729,UA,N817UA,729,11298,DFW,"Dallas/Fort Worth, TX",13930,ORD,"Chicago, IL",751,743,-8,21,804,939,12,1008,951,-17,0,,0,N,137,128,95,1,801,,,,,,,,,
2018-07-30,DL,DL_CODESHARE,DL,5708,CP,N626CZ,5708,10849,BZN,"Bozeman, MT",14869,SLC,"Salt Lake City, UT",1307,1454,107,10,1504,1558,18,1429,1616,107,0,,0,N,82,82,54,1,347,0,0,0,0,107,,,,
2018-05-07,UA,UA_CODESHARE,UA,3723,YX,N751YX,3723,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",1255,1251,-4,12,1303,1350,10,1422,1400,-22,0,,0,N,87,69,47,1,299,,,,,,,,,
2019-11-26,F9,F9,F9,1500,F9,N304FR,1500,10397,ATL,"Atlanta, GA",12391,ISP,"Islip, NY",1228,1219,-9,20,1239,1431,4,1450,1435,-15,0,,0,N,142,136,112,1,795,,,,,,,,,
2019-03-09,AA,AA_CODESHARE,AA,6043,CP,N203NN,6043,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",2140,2137,-3,12,2149,2217,7,2230,2224,-6,0,,0,N,50,47,28,1,109,,,,,,,,,
2019-12-09,NK,NK,NK,1146,NK,N603NK,1146,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",1807,1905,58,15,1920,2010,10,1937,2020,43,0,,0,N,150,135,110,1,731,8,0,1,0,34,,,,
2019-05-21,NK,NK,NK,470,NK,N674NK,470,11298,DFW,"Dallas/Fort Worth, TX",11697,FLL,"Fort Lauderdale, FL",1743,1945,122,15,2000,2326,6,2136,2332,116,0,,0,N,173,167,146,1,1119,0,0,116,0,0,,,,
2018-12-05,DL,DL,DL,1696,DL,N974DL,1696,10397,ATL,"Atlanta, GA",10529,BDL,"Hartford, CT",955,954,-1,17,1011,1153,5,1210,1158,-12,0,,0,N,135,124,102,1,859,,,,,,,,,
2018-12-22,WN,WN,WN,5314,WN,N495WN,5314,11259,DAL,"Dallas, TX",12953,LGA,"New York, NY",1135,1138,3,10,1148,1530,25,1550,1555,5,0,,0,N,195,197,162,1,1381,,,,,,,,,
2018-08-23,AA,AA_CODESHARE,AA,3573,MQ,N261NN,3573,13930,ORD,"Chicago, IL",14122,PIT,"Pittsburgh, PA",2205,2202,-3,22,2224,25,4,30,29,-1,0,,0,N,85,87,61,1,413,,,,,,,,,
2019-08-02,UA,UA,UA,1894,UA,N72405,1894,13495,MSY,"New Orleans, LA",12266,IAH,"Houston, TX",1715,1705,-10,9,1714,1804,9,1834,1813,-21,0,,0,N,79,68,50,1,305,,,,,,,,,
2019-08-25,WN,WN,WN,2132,WN,N8688J,2132,10693,BNA,"Nashville, TN",12892,LAX,"Los Angeles, CA",845,845,0,13,858,1046,17,1115,1103,-12,0,,0,N,270,258,228,1,1797,,,,,,,,,
2018-10-05,DL,DL,DL,2438,DL,N935DL,2438,10599,BHM,"Birmingham, AL",10397,ATL,"Atlanta, GA",1823,1820,-3,12,1832,2007,8,2029,2015,-14,0,,0,N,66,55,35,1,134,,,,,,,,,
2018-06-13,NK,NK,NK,815,NK,N608NK,815,10821,BWI,"Baltimore, MD",13930,ORD,"Chicago, IL",700,700,0,11,711,746,28,810,814,4,0,,0,N,130,134,95,1,622,,,,,,,,,
2019-05-27,DL,DL,DL,1203,DL,N330DX,1203,10849,BZN,"Bozeman, MT",13487,MSP,"Minneapolis, MN",600,556,-4,11,607,904,8,919,912,-7,0,,0,N,139,136,117,1,874,,,,,,,,,
2018-11-05,AA,AA_CODESHARE,AA,4095,MQ,N857AE,4095,11042,CLE,"Cleveland, OH",12478,JFK,"New York, NY",1422,1409,-13,8,1417,1528,7,1606,1535,-31,0,,0,N,104,86,71,1,425,,,,,,,,,
2018-11-15,DL,DL,DL,690,DL,N957AT,690,14869,SLC,"Salt Lake City, UT",10140,ABQ,"Albuquerque, NM",2033,2028,-5,20,2048,2151,13,2218,2204,-14,0,,0,N,105,96,63,1,493,,,,,,,,,
2018-04-15,UA,UA_CODESHARE,UA,4093,EV,N14568,4093,12266,IAH,"Houston, TX",10781,BTR,"Baton Rouge, LA",750,748,-2,17,805,844,5,900,849,-11,0,,0,N,70,61,39,1,253,,,,,,,,,
2019-08-05,AA,AA,AA,1048,AA,N849NN,1048,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",1200,1158,-2,24,1222,1439,5,1449,1444,-5,0,,0,N,169,166,137,1,919,,,,,,,,,
2018-02-22,DL,DL,DL,2170,DL,N392DA,2170,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",1500,1512,12,13,1525,1601,9,1600,1610,10,0,,0,N,120,118,96,1,590,,,,,,,,,
2019-04-17,AS,AS,AS,27,AS,N528AS,27,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",600,554,-6,19,613,808,11,840,819,-21,0,,0,N,280,265,235,1,1721,,,,,,,,,
2018-01-11,AS,AS_CODESHARE,AS,3285,KS,N681PA,3285,11445,DUT,"Unalaska, AK",10299,ANC,"Anchorage, AK",1725,1740,15,7,1747,1951,7,1955,1958,3,0,,0,N,150,138,124,1,792,,,,,,,,,
2019-02-08,WN,WN,WN,2291,WN,N7827A,2291,11540,ELP,"El Paso, TX",14683,SAT,"San Antonio, TX",615,610,-5,10,620,828,3,840,831,-9,0,,0,N,85,81,68,1,496,,,,,,,,,
2019-01-18,DL,DL_CODESHARE,DL,5076,9E,N131EV,5076,10721,BOS,"Boston, MA",14122,PIT,"Pittsburgh, PA",645,641,-4,30,711,832,6,854,838,-16,0,,0,N,129,117,81,1,496,,,,,,,,,
2018-07-04,DL,DL_CODESHARE,DL,3333,9E,N136EV,3333,12945,LEX,"Lexington, KY",10397,ATL,"Atlanta, GA",1400,1352,-8,18,1410,1514,10,1532,1524,-8,0,,0,N,92,92,64,1,304,,,,,,,,,
2018-01-04,AA,AA,AA,797,AA,N193UW,797,14100,PHL,"Philadelphia, PA",12892,LAX,"Los Angeles, CA",1412,1930,318,15,1945,2156,12,1728,2208,280,0,,0,N,376,338,311,1,2402,43,0,0,0,237,,,,
